,Well,Fluor,Target,Content,Sample,Biological Set Name,Cq,Cq Mean,Cq Std. Dev,Starting Quantity (SQ),Log Starting Quantity,SQ Mean,SQ Std. Dev,Set Point,Well Note
,A01,SYBR,,Std-01,,,8.15526049805462,8.0499789583625,0.164191974558065,365000000,8.56229286445648,365000000,0,59,
,A02,SYBR,,Std-01,,,8.13388800565041,8.0499789583625,0.164191974558065,365000000,8.56229286445648,365000000,0,59,
,A03,SYBR,,Std-01,,,7.86078837138248,8.0499789583625,0.164191974558065,365000000,8.56229286445648,365000000,0,59,
,A04,SYBR,,Unkn-01,,,13.979145287081,14.0315068847779,0.121392824012097,7242668.69337379,6.85989861940886,7004559.49879238,566103.224633669,59,
,A05,SYBR,,Unkn-01,,,14.1702928124465,14.0315068847779,0.121392824012097,6358294.4411232,6.80334063543692,7004559.49879238,566103.224633669,59,
,A06,SYBR,,Unkn-01,,,13.9450825548061,14.0315068847779,0.121392824012097,7412715.36188014,6.86997732412847,7004559.49879238,566103.224633669,59,
,A07,SYBR,,Unkn-09,,,13.4620612729663,13.4548167610261,0.119342919131819,10301413.7388119,7.01289683022289,10375266.5849097,846000.384772897,59,
,A08,SYBR,,Unkn-09,,,13.5703723978548,13.4548167610261,0.119342919131819,9568613.74738008,6.98084902393446,10375266.5849097,846000.384772897,59,
,A09,SYBR,,Unkn-09,,,13.3320166122572,13.4548167610261,0.119342919131819,11255772.2685373,7.05137529768912,10375266.5849097,846000.384772897,59,
,A10,SYBR,,Unkn-17,,,13.2140202067344,13.3966725413424,0.159725056356256,12198006.1605188,7.08628884835917,10814086.1947185,1208204.66160867,59,
,A11,SYBR,,Unkn-17,,,13.5101501673954,13.3966725413424,0.159725056356256,9969375.92367678,6.99866797261592,10814086.1947185,1208204.66160867,59,
,A12,SYBR,,Unkn-17,,,13.4658472498972,13.3966725413424,0.159725056356256,10274876.4999598,7.01177661052783,10814086.1947185,1208204.66160867,59,
,B01,SYBR,,Std-02,,,11.4079945777153,11.3143231503317,0.163746576548133,36500000,7.56229286445647,36500000,0,59,
,B02,SYBR,,Std-02,,,11.4097273364577,11.3143231503317,0.163746576548133,36500000,7.56229286445647,36500000,0,59,
,B03,SYBR,,Std-02,,,11.1252475368222,11.3143231503317,0.163746576548133,36500000,7.56229286445647,36500000,0,59,
,B04,SYBR,,Unkn-02,,,13.303774090197,13.4101601795481,0.0995113139220815,11474450.0678918,7.05973188042253,10688635.4578259,729843.71351671,59,
,B05,SYBR,,Unkn-02,,,13.5009564367585,13.4101601795481,0.0995113139220815,10032017.33558,7.00138827395915,10688635.4578259,729843.71351671,59,
,B06,SYBR,,Unkn-02,,,13.4257500116888,13.4101601795481,0.0995113139220815,10559438.9700059,7.02364084445696,10688635.4578259,729843.71351671,59,
,B07,SYBR,,Unkn-10,,,13.9754625651462,14.0371962114746,0.065195507310738,7260863.75056875,6.8609882873382,6966378.67507392,308346.217363745,59,
,B08,SYBR,,Unkn-10,,,14.1053748539023,14.0371962114746,0.065195507310738,6645826.31361292,6.82254898695395,6966378.67507392,308346.217363745,59,
,B09,SYBR,,Unkn-10,,,14.0307512153753,14.0371962114746,0.065195507310738,6992445.96104009,6.84462911874571,6966378.67507392,308346.217363745,59,
,B10,SYBR,,Unkn-18,,,15.9207302498803,15.8655496376849,0.0497327035901348,1929344.23364963,6.28540972139035,2004021.5372699,67449.0438047476,59,
,B11,SYBR,,Unkn-18,,,15.8241873733135,15.8655496376849,0.0497327035901348,2060513.48522402,6.31397546115093,2004021.5372699,67449.0438047476,59,
,B12,SYBR,,Unkn-18,,,15.851731289861,15.8655496376849,0.0497327035901348,2022206.89293605,6.30582558640033,2004021.5372699,67449.0438047476,59,
,C01,SYBR,,Std-03,,,15.1250510773616,14.955085774239,0.152600438160011,3650000,6.56229286445647,3650000,0,59,
,C02,SYBR,,Std-03,,,14.8298447008574,14.955085774239,0.152600438160011,3650000,6.56229286445647,3650000,0,59,
,C03,SYBR,,Std-03,,,14.9103615444981,14.955085774239,0.152600438160011,3650000,6.56229286445647,3650000,0,59,
,C04,SYBR,,Unkn-03,,,13.2383525285127,13.3237019120915,0.0739894793447745,11997458.0852671,7.07908924134095,11329397.7419601,579093.130068079,59,
,C05,SYBR,,Unkn-03,,,13.3697015242944,13.3237019120915,0.0739894793447745,10970460.0098594,7.04022483865538,11329397.7419601,579093.130068079,59,
,C06,SYBR,,Unkn-03,,,13.3630516834673,13.3237019120915,0.0739894793447745,11020275.1307538,7.04219243719059,11329397.7419601,579093.130068079,59,
,C07,SYBR,,Unkn-11,,,15.6251257166393,15.6228970573209,0.0661282514754322,2359799.63827028,6.37287513022113,2364986.02651898,106644.753851955,59,
,C08,SYBR,,Unkn-11,,,15.6878828067194,15.6228970573209,0.0661282514754322,2261029.09367558,6.35430615064322,2364986.02651898,106644.753851955,59,
,C09,SYBR,,Unkn-11,,,15.5556826486041,15.6228970573209,0.0661282514754322,2474129.34761108,6.39342240082475,2364986.02651898,106644.753851955,59,
,C10,SYBR,,Unkn-19,,,11.6733732792804,11.7880876484813,0.140050281420749,34845409.2713868,7.54214556982481,32322371.1075181,3020764.41933283,59,
,C11,SYBR,,Unkn-19,,,11.7467303891023,11.7880876484813,0.140050281420749,33146691.5435844,7.52044018685632,32322371.1075181,3020764.41933283,59,
,C12,SYBR,,Unkn-19,,,11.9441592770611,11.7880876484813,0.140050281420749,28975012.507583,7.46202363210666,32322371.1075181,3020764.41933283,59,
,D01,SYBR,,Std-04,,,18.9666225103714,18.6351462397535,0.366628846522152,365000,5.56229286445647,365000,0,59,
,D02,SYBR,,Std-04,,,18.6974636297341,18.6351462397535,0.366628846522152,365000,5.56229286445647,365000,0,59,
,D03,SYBR,,Std-04,,,18.241352579155,18.6351462397535,0.366628846522152,365000,5.56229286445647,365000,0,59,
,D04,SYBR,,Unkn-04,,,15.0074810247452,15.0233213671268,0.028808671716869,3594412.32024933,6.55562789418032,3556284.58127347,69402.2689313206,59,
,D05,SYBR,,Unkn-04,,,15.0565743674335,15.0233213671268,0.028808671716869,3476176.61646702,6.54110183383199,3556284.58127347,69402.2689313206,59,
,D06,SYBR,,Unkn-04,,,15.0059087092017,15.0233213671268,0.028808671716869,3598264.80710408,6.55609312121971,3556284.58127347,69402.2689313206,59,
,D07,SYBR,,Unkn-12,,,11.0580458434792,10.9876729925654,0.0871654293551401,52992290.1705644,7.72421268884716,55660835.5993494,3345090.35553419,59,
,D08,SYBR,,Unkn-12,,,11.0148047704311,10.9876729925654,0.0871654293551401,54576683.5252543,7.73700714125614,55660835.5993494,3345090.35553419,59,
,D09,SYBR,,Unkn-12,,,10.8901683637858,10.9876729925654,0.0871654293551401,59413533.1022294,7.77388537902504,55660835.5993494,3345090.35553419,59,
,D10,SYBR,,Unkn-20,,,11.4530869049081,11.4595283269967,0.0663883101788316,40487908.9477866,7.60732534762818,40338048.5823405,1818095.67187452,59,
,D11,SYBR,,Unkn-20,,,11.3965955136488,11.4595283269967,0.0663883101788316,42076575.9467467,7.62404039112816,40338048.5823405,1818095.67187452,59,
,D12,SYBR,,Unkn-20,,,11.5289025624332,11.4595283269967,0.0663883101788316,38449660.8524881,7.58489251343413,40338048.5823405,1818095.67187452,59,
,E01,SYBR,,Std-05,,,22.1781871674876,22.0831125333636,0.190857732174927,36500,4.56229286445647,36500,0,59,
,E02,SYBR,,Std-05,,,21.8633913483273,22.0831125333636,0.190857732174927,36500,4.56229286445647,36500,0,59,
,E03,SYBR,,Std-05,,,22.207759084276,22.0831125333636,0.190857732174927,36500,4.56229286445647,36500,0,59,
,E04,SYBR,,Unkn-05,,,11.6416073812315,11.6744766753953,0.0479248888014995,35607761.4814849,7.55154467216354,34831525.6249176,1126990.37893068,59,
,E05,SYBR,,Unkn-05,,,11.7294665049111,11.6744766753953,0.0479248888014995,33538863.206055,7.52554833818348,34831525.6249176,1126990.37893068,59,
,E06,SYBR,,Unkn-05,,,11.6523561400432,11.6744766753953,0.0479248888014995,35347952.187213,7.54836425888103,34831525.6249176,1126990.37893068,59,
,E07,SYBR,,Unkn-13,,,11.0547324922881,11.066299048423,0.0104165967320955,53112050.0551363,7.72519306493731,52696039.2896551,374489.118187371,59,
,E08,SYBR,,Unkn-13,,,11.0749400479362,11.066299048423,0.0104165967320955,52385841.0407567,7.71921392078529,52696039.2896551,374489.118187371,59,
,E09,SYBR,,Unkn-13,,,11.0692246050448,11.066299048423,0.0104165967320955,52590226.7730722,7.72090504352845,52696039.2896551,374489.118187371,59,
,E10,SYBR,,Unkn-21,,,12.5154538454759,12.5038437454012,0.010281425030643,19632935.8162944,7.29298524679727,19789171.6145361,138391.400202737,59,
,E11,SYBR,,Unkn-21,,,12.50018622484,12.5038437454012,0.010281425030643,19838221.2980097,7.2975027305657,19789171.6145361,138391.400202737,59,
,E12,SYBR,,Unkn-21,,,12.4958911658875,12.5038437454012,0.010281425030643,19896357.7293041,7.29877358078953,19789171.6145361,138391.400202737,59,
,F01,SYBR,,Std-06,,,26.4917065773211,26.2628560206789,0.934167157704539,3650,3.56229286445647,3650,0,59,
,F02,SYBR,,Std-06,,,25.2355294083807,26.2628560206789,0.934167157704539,3650,3.56229286445647,3650,0,59,
,F03,SYBR,,Std-06,,,27.0613320763349,26.2628560206789,0.934167157704539,3650,3.56229286445647,3650,0,59,
,F04,SYBR,,Unkn-06,,,12.2978831900824,12.3603434568529,0.0542847660604476,22769918.693779,7.35736147985071,21831304.3485383,815578.787807484,59,
,F05,SYBR,,Unkn-06,,,12.3870049873393,12.3603434568529,0.0542847660604476,21428488.4708569,7.33099153772788,21831304.3485383,815578.787807484,59,
,F06,SYBR,,Unkn-06,,,12.3961421931372,12.3603434568529,0.0542847660604476,21295505.8809788,7.32828796132491,21831304.3485383,815578.787807484,59,
,F07,SYBR,,Unkn-14,,,11.3385756482368,11.3784342439155,0.0617534493526815,43773138.8308922,7.64120768958913,42625378.8596267,1771555.73085923,59,
,F08,SYBR,,Unkn-14,,,11.3471584856584,11.3784342439155,0.0617534493526815,43517921.3894411,7.63866814333868,42625378.8596267,1771555.73085923,59,
,F09,SYBR,,Unkn-14,,,11.4495685978514,11.3784342439155,0.0617534493526815,40585076.3585467,7.60836636740462,42625378.8596267,1771555.73085923,59,
,F10,SYBR,,Unkn-22,,,13.4166447900138,13.3270351913946,0.0952925368748211,10625147.2425771,7.02633495718782,11309967.5463376,737765.349248173,59,
,F11,SYBR,,Unkn-22,,,13.2269288779961,13.3270351913946,0.0952925368748211,12091198.3611535,7.08246934600923,11309967.5463376,737765.349248173,59,
,F12,SYBR,,Unkn-22,,,13.3375319061739,13.3270351913946,0.0952925368748211,11213557.0352823,7.04974339633781,11309967.5463376,737765.349248173,59,
,G01,SYBR,,Std-07,,,26.8497667762274,27.251901736024,0.357373135280537,365,2.56229286445647,365,0,59,
,G02,SYBR,,Std-07,,,27.533163750663,27.251901736024,0.357373135280537,365,2.56229286445647,365,0,59,
,G03,SYBR,,Std-07,,,27.3727746811817,27.251901736024,0.357373135280537,365,2.56229286445647,365,0,59,
,G04,SYBR,,Unkn-07,,,12.6625164688809,12.6289501858289,0.0880091195964781,17761162.7103072,7.24947139286949,18194017.3949278,1106288.5143598,59,
,G05,SYBR,,Unkn-07,,,12.6952367957994,12.6289501858289,0.0880091195964781,17369602.8215247,7.23978988785457,18194017.3949278,1106288.5143598,59,
,G06,SYBR,,Unkn-07,,,12.5290972928063,12.6289501858289,0.0880091195964781,19451286.6529515,7.28894833408308,18194017.3949278,1106288.5143598,59,
,G07,SYBR,,Unkn-15,,,13.158917438776,13.2410508828073,0.0736768709714171,12664644.889358,7.10259301688579,11985550.710036,607532.341401887,59,
,G08,SYBR,,Unkn-15,,,13.2629120237383,13.2410508828073,0.0736768709714171,11798381.0056968,7.0718224167526,11985550.710036,607532.341401887,59,
,G09,SYBR,,Unkn-15,,,13.3013231859077,13.2410508828073,0.0736768709714171,11493626.2350533,7.06045707006467,11985550.710036,607532.341401887,59,
,G10,SYBR,,Unkn-23,,,13.9283104006271,13.9132239169517,0.0138850496627812,7497905.78784024,6.87493997915326,7575596.06664827,71564.0740969149,59,
,G11,SYBR,,Unkn-23,,,13.9103810061524,13.9132239169517,0.0138850496627812,7590057.15111066,6.88024504602968,7575596.06664827,71564.0740969149,59,
,G12,SYBR,,Unkn-23,,,13.9009803440755,13.9132239169517,0.0138850496627812,7638825.26099392,6.8830265756051,7575596.06664827,71564.0740969149,59,
,H01,SYBR,,NTC,,,30.5122672599107,30.5122672599107,0,NaN,NaN,NaN,0,59,
,H02,SYBR,,NTC,,,22.3874984804156,22.3874984804156,0,NaN,NaN,NaN,0,59,
,H03,SYBR,,NTC,,,29.7681527664877,29.7681527664877,0,NaN,NaN,NaN,0,59,
,H04,SYBR,,Unkn-08,,,13.5162182448084,13.5029283348955,0.0500781273437214,9928245.55593418,6.99687251005679,10022452.9097206,344051.2569581,59,
,H05,SYBR,,Unkn-08,,,13.5450209687092,13.5029283348955,0.0500781273437214,9735318.64998197,6.98835017112713,10022452.9097206,344051.2569581,59,
,H06,SYBR,,Unkn-08,,,13.4475457911688,13.5029283348955,0.0500781273437214,10403794.5232455,7.01719176621685,10022452.9097206,344051.2569581,59,
,H07,SYBR,,Unkn-16,,,12.9206160298133,12.8559708019417,0.0664866927564378,14897150.3638803,7.17310320132493,15578591.9318688,706763.652357268,59,
,H08,SYBR,,Unkn-16,,,12.7877841921498,12.8559708019417,0.0664866927564378,16308212.3203324,7.21240635699575,15578591.9318688,706763.652357268,59,
,H09,SYBR,,Unkn-16,,,12.8595121838618,12.8559708019417,0.0664866927564378,15530413.1113937,7.19118300818268,15578591.9318688,706763.652357268,59,
,H10,SYBR,,Unkn-24,,,13.8631770498869,13.8377436562714,0.0794857314136794,7838122.78253442,6.89421206232651,7982982.95069001,437158.825391899,59,
,H11,SYBR,,Unkn-24,,,13.7486539382763,13.8377436562714,0.0794857314136794,8474184.43706203,6.92809791200467,7982982.95069001,437158.825391899,59,
,H12,SYBR,,Unkn-24,,,13.9013999806508,13.8377436562714,0.0794857314136794,7636641.63247357,6.88290241078186,7982982.95069001,437158.825391899,59,
